Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,WCPC,ETH,3000,716.253663878269106603510266719474,160.8369566809689473960531065952032,0.4825108700429068421881593197856096,=I2*365/G2
2022-01-18,GREEN,USDT,3000,361.8484216290213889153400755158696,158.438446,0.475315338,=I2*365/G2
2022-01-18,ETH,SUPER,3000,60494.7600011561844590722146133618,151.5046640279044458356108808333479,0.4545139920837133375068326425000437,=I2*365/G2
2022-01-18,DAI,ALUSD,500,1721.18521570735564006,145.9920386440736015483927282802332,0.0729960193220368007741963641401166,=I2*365/G2
2022-01-18,NKN,ETH,10000,1115.909212218803927913428177615005,141.9450353176433839646052341842217,1.419450353176433839646052341842217,=I2*365/G2
2022-01-18,BBTC,ETH,10000,16749.43646971373101835861187460702,137.0735631271296230044268382652745,1.370735631271296230044268382652745,=I2*365/G2
2022-01-18,EZIL,ETH,10000,13786.37470357205970195664004762151,109.1552057620138937834067386132661,1.091552057620138937834067386132661,=I2*365/G2
2022-01-18,IETHV,USDC,3000,415.3204459999999999999999999999998,100,0.3,=I2*365/G2
2022-01-18,THN,ETH,500,915.7519034259799398380404813550622,98.9902892970578755312751718853519,0.04949514464852893776563758594267595,=I2*365/G2
2022-01-18,FCASH,USDC,500,647.109975,91.692666,0.045846333,=I2*365/G2
2022-01-18,AMPL,USDT,3000,319.856899,91.63883,0.27491649,=I2*365/G2
2022-01-18,DAI,ETH,10000,198926.6891055842752929673708713997,88.80250541220767768838767280694014,0.8880250541220767768838767280694014,=I2*365/G2
2022-01-18,ETH,PSP,10000,898508.8394585625082849806111902212,87.18656298533359610519893985951065,0.8718656298533359610519893985951065,=I2*365/G2
2022-01-18,AOG,ETH,3000,260.5610203704093562228724791820302,86.3806071232528524966313686759647,0.2591418213697585574898941060278941,=I2*365/G2
2022-01-18,USDC,GYEN,3000,3399645.072250298266276712844277604,86.345711,0.259037133,=I2*365/G2
2022-01-18,WOF,ETH,10000,537.0401837231229287167776083038452,86.10141551092177820869926521483175,0.8610141551092177820869926521483175,=I2*365/G2
2022-01-18,GALA,ETH,10000,85930.34730596259341270603683817807,74.8955240056892258843054373001691,0.748955240056892258843054373001691,=I2*365/G2
2022-01-18,BLOOD,ETH,10000,718.7995655308691156572560961485054,73.7322205549585919160321543366855,0.737322205549585919160321543366855,=I2*365/G2
2022-01-18,BPLC,ETH,3000,71.42288734648284195634231627512225,63.8377438527355238478486020714658,0.1915132315582065715435458062143974,=I2*365/G2
2022-01-18,VUSD,ETH,3000,47024.72449093761257615633790241697,63.4560096040138817760688176692623,0.1903680288120416453282064530077869,=I2*365/G2
2022-01-18,SMB SWAP,ETH,3000,237.20074935205885976868244951532,63.1588959633717634018962975798266,0.1894766878901152902056888927394798,=I2*365/G2
2022-01-18,ETH,BBANK,10000,9254.470190624440362032529992037405,59.2318616855586815854515192885995,0.592318616855586815854515192885995,=I2*365/G2
2022-01-18,TRXC,ETH,10000,1178.885996240310895666865282088033,52.11953614164563255525933857775615,0.5211953614164563255525933857775615,=I2*365/G2
2022-01-18,EWTB,ETH,10000,55541.44139197406104186388473987574,32.79274675443400785124213999886363,0.3279274675443400785124213999886363,=I2*365/G2
2022-01-18,BITT,USDC,10000,8547.573798,31.714064,0.31714064,=I2*365/G2
2022-01-18,MATH,ETH,3000,180.6135439357525598889688305503576,31.10227317732710554346219590243637,0.09330681953198131663038658770730911,=I2*365/G2
2022-01-18,BONE,ETH,3000,261.8659114097359278749408549931886,28.89800795058557671004437364224275,0.08669402385175673013013312092672825,=I2*365/G2
2022-01-18,USDC,ENS,3000,69572.47895664623526748503441014308,22.118414,0.066355242,=I2*365/G2
2022-01-18,WOO,USDC,3000,873345.890610465047424403527958922,20,0.06,=I2*365/G2
2022-01-18,SOS,USDC,10000,11548.34696782963690088172734702299,14.783387,0.14783387,=I2*365/G2
2022-01-18,0XBTC,ETH,3000,973.6485026029649603795325050509484,9.8547741174377931051723501000009,0.0295643223523133793155170503000027,=I2*365/G2
2022-01-18,SHIB,ETH,500,73677.54788159728960008249336796115,9.8547741174377931051723501000009,0.00492738705871889655258617505000045,=I2*365/G2
2022-01-18,UBEX,ETH,10000,293.2399179925025730512111089508978,7.836234385956228086579860102230565,0.07836234385956228086579860102230565,=I2*365/G2
2022-01-18,⚗️,USDC,3000,36.359049,3.297725,0.009893175,=I2*365/G2
2022-01-18,BSCGIRL,ETH,10000,349.8527953077185334983522701253511,0.3107272709815578827597552477480869,0.003107272709815578827597552477480869,=I2*365/G2
2022-01-18,RNG,ZRX,3000,1731527.535741543276181572131435725,0,0,=I2*365/G2
2022-01-18,RPL,RPL,500,127013.0845934068762134248539838051,0,0,=I2*365/G2
2022-01-18,DAI,TRUST,10000,0,0,0,=I2*365/G2
2022-01-18,SPANK,ETH,3000,9534.784288871261214018695806550815,0,0,=I2*365/G2
2022-01-18,RPL,RPL,3000,736112.5279143262089178134862133988,0,0,=I2*365/G2
2022-01-18,BAT,RNG,3000,1529368.976266831988128698447965398,0,0,=I2*365/G2
2022-01-18,PATH,ETH,3000,2971.960530107325262368577753896573,0,0,=I2*365/G2
2022-01-18,DAI,ENS,3000,72820.29127536265813491822901181946,0,0,=I2*365/G2
2022-01-18,ADST,ADS,500,8212091.303669188754458993000070332,0,0,=I2*365/G2
2022-01-18,RNG,LPT,3000,1371554.358147041747374638785812224,0,0,=I2*365/G2
2022-01-18,TOS,AURA,3000,0,0,0,=I2*365/G2
2022-01-18,RNG,TORN,3000,1650136.584464563612026055987787144,0,0,=I2*365/G2
2022-01-18,ETH,MON,10000,33.17661080525832848213335089078249,0,0,=I2*365/G2
2022-01-18,RETH2,SETH2,500,3388340.899681066467117384407087933,0,0,=I2*365/G2
2022-01-18,RNG,FLX,3000,530609.8202056652935903362448601602,0,0,=I2*365/G2
2022-01-18,DAI,USDC,3000,15172.524747740426181172,0,0,=I2*365/G2
2022-01-18,ETH,MCAT20,10000,608.5484747152875805126207604513924,0,0,=I2*365/G2
2022-01-18,SWISE,SETH2,3000,1221385.132043386494044889726736081,0,0,=I2*365/G2
2022-01-18,CVXCRV,CRV,100,7377.958954494436737394282130950719,0,0,=I2*365/G2
2022-01-18,FUSE,ONEFUSE,10000,5036416.064244488977391345226508564,0,0,=I2*365/G2
2022-01-18,AGEUR,FRAX,500,22362919.88507755157227529540578827,0,0,=I2*365/G2
2022-01-18,STC,SMT,10000,0,0,0,=I2*365/G2
2022-01-18,FRAX,UST,500,1823571.888635298499667600425236766,0,0,=I2*365/G2
2022-01-18,TTN,USDC,10000,16480.720771,0,0,=I2*365/G2
2022-01-18,BZB,ETH,3000,2032.528252926787771621988345866825,0,0,=I2*365/G2
2022-01-18,GALA,TOWN,3000,220975.6444758090251052908147731063,0,0,=I2*365/G2
2022-01-18,XMAS,ETH,10000,7222.660823817831322701144307023323,0,0,=I2*365/G2
2022-01-18,IBZ,ETH,3000,993.548535835913297621931804742388,0,0,=I2*365/G2
2022-01-18,ONEUNI,ICHI,10000,4692598.787135468012580024598184168,0,0,=I2*365/G2
2022-01-18,UNI,XYO,3000,76118.9748116416417955000506297075,0,0,=I2*365/G2
2022-01-18,UAD,USDC,100,0,0,0,=I2*365/G2
2022-01-18,CVXCRV,CRV,3000,174553.9154871883941075833645220694,0,0,=I2*365/G2
2022-01-18,UNI,🐟,500,38573.34599336891334395864581568704,0,0,=I2*365/G2
2022-01-18,RLC,ETH,3000,7799.430807534982501663723173875987,0,0,=I2*365/G2
2022-01-18,GAMMA,KAPPA,10000,0,0,0,=I2*365/G2
2022-01-18,RAI,FRAX,500,2065342.923681941670965946232501126,0,0,=I2*365/G2
2022-01-18,GENART,ETH,10000,0.000000000000004072464589571649652734478921606084,0,0,=I2*365/G2
2022-01-18,XSGD,XIDR,500,1617750.650677781212622012010706166,0,0,=I2*365/G2
2022-01-18,RLC,ETH,10000,18516.95214719186378279958747734094,0,0,=I2*365/G2
2022-01-18,MIM,UST,500,150648.8734089711730630420372079721,0,0,=I2*365/G2
2022-01-18,RNG,ENS,3000,230536.4398235950846273248102482237,0,0,=I2*365/G2
2022-01-18,WOOD,GGOLD,10000,0,0,0,=I2*365/G2
2022-01-18,IETHV,USDC,10000,112252.876205,0,0,=I2*365/G2
2022-01-18,RNG,NU,3000,1171319.487461662560243241001322525,0,0,=I2*365/G2
2022-01-18,UNI,RNG,3000,929938.7421831352189507500186625251,0,0,=I2*365/G2
2022-01-18,DOC,TOS,3000,0,0,0,=I2*365/G2
2022-01-18,UNI,ZENIQ,3000,41535.43614635109940619997071144,0,0,=I2*365/G2
2022-01-18,TOS,WTON,3000,587363.0752973008642172725313943272,0,0,=I2*365/G2
2022-01-18,USDC,GYEN,500,34787.45140953639009248100805280681,0,0,=I2*365/G2
2022-01-18,XAUT,EURT,500,5005386.490369452654859866169134562,0,0,=I2*365/G2
2022-01-18,NTH,USDT,3000,15249.706019,0,0,=I2*365/G2
2022-01-18,GODS,IMX,10000,228314.7467411237369469045247100944,0,0,=I2*365/G2
2022-01-18,BNT,VBNT,3000,0,0,0,=I2*365/G2
2022-01-18,BUSD,USDC,500,64131553.00210180950339265024908307,0,0,=I2*365/G2
